"participant_id","speaker_identity","trialid","itemid","itemtype","itemtype_coarser","msg","target","competitor","distractor","targetpos","layout","prob_target","prob_competitor","prob_distr"
100,"gpt",7,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",2,"tr_bl,ci_re,sq_re",100,0,0
107,"gpt",0,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",1,"ci_re,tr_bl,sq_re",88,0,12
96,"gpt",3,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",2,"tr_bl,ci_re,sq_re",100,0,0
108,"gpt",0,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",2,"sq_re,ci_re,tr_bl",100,0,0
109,"gpt",0,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",3,"sq_re,tr_bl,ci_re",100,0,0
84,"gpt",14,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",2,"tr_bl,ci_re,sq_re",100,0,0
105,"gpt",5,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",3,"tr_bl,sq_re,ci_re",100,0,0
98,"gpt",17,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",1,"ci_re,tr_bl,sq_re",100,0,0
112,"gpt",19,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",2,"sq_re,ci_re,tr_bl",100,0,0
83,"gpt",15,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",3,"tr_bl,sq_re,ci_re",67,17,16
113,"gpt",8,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",2,"sq_re,ci_re,tr_bl",100,0,0
86,"gpt",4,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",1,"ci_re,sq_re,tr_bl",100,0,0
94,"gpt",23,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",2,"sq_re,ci_re,tr_bl",100,0,0
110,"gpt",15,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",2,"sq_re,ci_re,tr_bl",100,0,0
101,"gpt",22,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",1,"ci_re,sq_re,tr_bl",100,0,0
95,"gpt",20,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",3,"sq_re,tr_bl,ci_re",100,0,0
87,"gpt",23,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",2,"sq_re,ci_re,tr_bl",100,0,0
102,"gpt",22,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",3,"sq_re,tr_bl,ci_re",100,0,0
103,"gpt",16,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",1,"ci_re,tr_bl,sq_re",100,0,0
91,"gpt",14,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",2,"sq_re,ci_re,tr_bl",100,0,0
116,"gpt",3,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",2,"tr_bl,ci_re,sq_re",100,0,0
81,"gpt",19,19,"filler type a","filler unambiguous","ci","ci_re","sq_re","tr_bl",1,"ci_re,sq_re,tr_bl",100,0,0
104,"gpt",10,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",2,"ci_bl,tr_gr,sq_gr",100,0,0
90,"gpt",18,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,sq_gr,ci_bl",100,0,0
97,"gpt",9,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,ci_bl,sq_gr",100,0,0
111,"gpt",5,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",2,"sq_gr,tr_gr,ci_bl",100,0,0
92,"gpt",23,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",2,"ci_bl,tr_gr,sq_gr",90,5,5
89,"gpt",11,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",3,"ci_bl,sq_gr,tr_gr",100,0,0
114,"gpt",17,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,sq_gr,ci_bl",100,0,0
93,"gpt",8,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",3,"sq_gr,ci_bl,tr_gr",100,0,0
82,"gpt",6,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,sq_gr,ci_bl",100,0,0
85,"gpt",12,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",2,"sq_gr,tr_gr,ci_bl",100,0,0
99,"gpt",12,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,sq_gr,ci_bl",100,0,0
106,"gpt",7,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,ci_bl,sq_gr",100,0,0
115,"gpt",4,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",2,"ci_bl,tr_gr,sq_gr",100,0,0
88,"gpt",15,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",3,"ci_bl,sq_gr,tr_gr",100,0,0
117,"gpt",7,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",3,"sq_gr,ci_bl,tr_gr",90,5,5
100,"gpt",15,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,sq_gr,ci_bl",100,0,0
107,"gpt",17,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,sq_gr,ci_bl",100,0,0
96,"gpt",6,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",2,"sq_gr,tr_gr,ci_bl",100,0,0
108,"gpt",7,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",2,"ci_bl,tr_gr,sq_gr",100,0,0
109,"gpt",1,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,ci_bl,sq_gr",100,0,0
84,"gpt",4,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,sq_gr,ci_bl",100,0,0
105,"gpt",6,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,ci_bl,sq_gr",100,0,0
98,"gpt",8,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",3,"ci_bl,sq_gr,tr_gr",100,0,0
112,"gpt",9,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",3,"ci_bl,sq_gr,tr_gr",100,0,0
83,"gpt",14,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,ci_bl,sq_gr",50,19,31
113,"gpt",12,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,ci_bl,sq_gr",100,0,0
86,"gpt",16,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",3,"sq_gr,ci_bl,tr_gr",100,0,0
94,"gpt",20,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,sq_gr,ci_bl",100,0,0
110,"gpt",0,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",3,"sq_gr,ci_bl,tr_gr",100,0,0
101,"gpt",21,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,ci_bl,sq_gr",100,0,0
95,"gpt",21,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,sq_gr,ci_bl",100,0,0
87,"gpt",21,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",2,"ci_bl,tr_gr,sq_gr",100,0,0
102,"gpt",8,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",2,"sq_gr,tr_gr,ci_bl",100,0,0
103,"gpt",10,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",3,"sq_gr,ci_bl,tr_gr",100,0,0
91,"gpt",20,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,sq_gr,ci_bl",100,0,0
116,"gpt",14,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",3,"ci_bl,sq_gr,tr_gr",100,0,0
81,"gpt",23,20,"filler type a","filler unambiguous","tr","tr_gr","sq_gr","ci_bl",1,"tr_gr,ci_bl,sq_gr",100,0,0
104,"gpt",16,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",3,"tr_gr,tr_bl,ci_re",100,0,0
90,"gpt",7,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_bl,ci_re,tr_gr",100,0,0
97,"gpt",15,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",3,"tr_gr,tr_bl,ci_re",100,0,0
111,"gpt",0,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_bl,ci_re,tr_gr",100,0,0
92,"gpt",22,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_bl,ci_re,tr_gr",90,5,5
89,"gpt",4,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_gr,ci_re,tr_bl",100,0,0
114,"gpt",19,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_bl,tr_gr",100,0,0
93,"gpt",16,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_gr,ci_re,tr_bl",100,0,0
82,"gpt",23,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_bl,tr_gr",100,0,0
85,"gpt",7,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",3,"tr_bl,tr_gr,ci_re",100,0,0
99,"gpt",1,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_gr,ci_re,tr_bl",33,34,33
106,"gpt",23,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_gr,ci_re,tr_bl",100,0,0
115,"gpt",6,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_gr,ci_re,tr_bl",100,0,0
88,"gpt",13,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_gr,tr_bl",100,0,0
117,"gpt",17,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_gr,ci_re,tr_bl",100,0,0
100,"gpt",3,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",3,"tr_gr,tr_bl,ci_re",100,0,0
107,"gpt",11,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_bl,ci_re,tr_gr",100,0,0
96,"gpt",21,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_bl,tr_gr",100,0,0
108,"gpt",4,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_gr,tr_bl",100,0,0
109,"gpt",17,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",3,"tr_gr,tr_bl,ci_re",100,0,0
84,"gpt",22,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_bl,tr_gr",100,0,0
105,"gpt",21,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_bl,ci_re,tr_gr",100,0,0
98,"gpt",9,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",3,"tr_gr,tr_bl,ci_re",100,0,0
112,"gpt",4,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_bl,tr_gr",100,0,0
83,"gpt",8,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_bl,ci_re,tr_gr",75,9,16
113,"gpt",7,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",2,"tr_bl,ci_re,tr_gr",100,0,0
86,"gpt",17,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_gr,tr_bl",100,0,0
94,"gpt",4,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",3,"tr_bl,tr_gr,ci_re",100,0,0
110,"gpt",12,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_gr,tr_bl",100,0,0
101,"gpt",12,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",3,"tr_bl,tr_gr,ci_re",100,0,0
95,"gpt",15,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_gr,tr_bl",100,0,0
87,"gpt",13,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_gr,tr_bl",100,0,0
102,"gpt",2,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_bl,tr_gr",100,0,0
103,"gpt",15,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",3,"tr_gr,tr_bl,ci_re",100,0,0
91,"gpt",9,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_gr,tr_bl",100,0,0
116,"gpt",17,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",3,"tr_bl,tr_gr,ci_re",100,0,0
81,"gpt",1,21,"filler type b","filler unambiguous","re","ci_re","tr_bl","tr_gr",1,"ci_re,tr_bl,tr_gr",100,0,0
104,"gpt",9,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",1,"tr_gr,ci_bl,ci_re",100,0,0
90,"gpt",9,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_bl,tr_gr,ci_re",100,0,0
97,"gpt",6,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",1,"tr_gr,ci_re,ci_bl",100,0,0
111,"gpt",7,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_re,tr_gr,ci_bl",100,0,0
92,"gpt",1,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_bl,ci_re,tr_gr",90,5,5
89,"gpt",19,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_re,ci_bl,tr_gr",100,0,0
114,"gpt",2,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_bl,ci_re,tr_gr",100,0,0
93,"gpt",3,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",1,"tr_gr,ci_re,ci_bl",100,0,0
82,"gpt",7,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_re,ci_bl,tr_gr",100,0,0
85,"gpt",21,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_bl,tr_gr,ci_re",100,0,0
99,"gpt",18,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_re,tr_gr,ci_bl",100,0,0
106,"gpt",2,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_re,ci_bl,tr_gr",100,0,0
115,"gpt",12,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_re,ci_bl,tr_gr",100,0,0
88,"gpt",21,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_re,tr_gr,ci_bl",100,0,0
117,"gpt",14,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_re,ci_bl,tr_gr",92,4,4
100,"gpt",14,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_bl,tr_gr,ci_re",100,0,0
107,"gpt",4,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",1,"tr_gr,ci_re,ci_bl",87,5,8
96,"gpt",16,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",1,"tr_gr,ci_re,ci_bl",100,0,0
108,"gpt",2,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_bl,tr_gr,ci_re",100,0,0
109,"gpt",8,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_bl,ci_re,tr_gr",100,0,0
84,"gpt",9,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_bl,ci_re,tr_gr",100,0,0
105,"gpt",11,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_re,ci_bl,tr_gr",100,0,0
98,"gpt",12,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_re,tr_gr,ci_bl",100,0,0
112,"gpt",0,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_bl,ci_re,tr_gr",100,0,0
83,"gpt",21,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_re,tr_gr,ci_bl",66,11,23
113,"gpt",0,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_re,tr_gr,ci_bl",100,0,0
86,"gpt",6,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_bl,tr_gr,ci_re",100,0,0
94,"gpt",21,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",2,"ci_re,tr_gr,ci_bl",100,0,0
110,"gpt",19,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",1,"tr_gr,ci_bl,ci_re",100,0,0
101,"gpt",2,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_bl,ci_re,tr_gr",100,0,0
95,"gpt",23,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",1,"tr_gr,ci_bl,ci_re",100,0,0
87,"gpt",3,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_re,ci_bl,tr_gr",100,0,0
102,"gpt",10,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",1,"tr_gr,ci_re,ci_bl",100,0,0
103,"gpt",4,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",1,"tr_gr,ci_bl,ci_re",100,0,0
91,"gpt",13,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",3,"ci_re,ci_bl,tr_gr",100,0,0
116,"gpt",11,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",1,"tr_gr,ci_re,ci_bl",100,0,0
81,"gpt",13,22,"filler type b","filler unambiguous","gr","tr_gr","ci_bl","ci_re",1,"tr_gr,ci_re,ci_bl",100,0,0
104,"gpt",14,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",100,0,0
90,"gpt",21,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
97,"gpt",21,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",100,0,0
111,"gpt",9,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
92,"gpt",21,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",90,5,5
89,"gpt",7,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
114,"gpt",7,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
93,"gpt",5,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,tr_re,sq_re",100,0,0
82,"gpt",12,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",100,0,0
85,"gpt",19,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",100,0,0
99,"gpt",21,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
106,"gpt",8,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",100,0,0
115,"gpt",15,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",100,0,0
88,"gpt",6,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",100,0,0
117,"gpt",12,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",90,5,5
100,"gpt",20,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
107,"gpt",7,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",95,3,2
96,"gpt",12,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
108,"gpt",14,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,tr_re,sq_re",100,0,0
109,"gpt",9,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
84,"gpt",7,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
105,"gpt",3,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",100,0,0
98,"gpt",1,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"tr_re,ci_gr,sq_re",92,3,5
112,"gpt",16,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",100,0,0
83,"gpt",23,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",67,14,19
113,"gpt",18,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,sq_re,tr_re",100,0,0
86,"gpt",21,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
94,"gpt",18,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
110,"gpt",2,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
101,"gpt",14,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
95,"gpt",14,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",1,"ci_gr,tr_re,sq_re",100,0,0
87,"gpt",22,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"tr_re,sq_re,ci_gr",100,0,0
102,"gpt",15,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
103,"gpt",18,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
91,"gpt",4,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
116,"gpt",6,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",2,"sq_re,ci_gr,tr_re",100,0,0
81,"gpt",15,23,"filler type b","filler unambiguous","ci","ci_gr","sq_re","tr_re",3,"sq_re,tr_re,ci_gr",100,0,0
104,"gpt",15,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
90,"gpt",12,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
97,"gpt",20,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
111,"gpt",6,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
92,"gpt",4,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,ci_gr,sq_gr",100,0,0
89,"gpt",20,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
114,"gpt",0,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
93,"gpt",10,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
82,"gpt",22,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
85,"gpt",22,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
99,"gpt",20,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
106,"gpt",12,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
115,"gpt",0,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",1,"tr_re,sq_gr,ci_gr",100,0,0
88,"gpt",1,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
117,"gpt",20,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
100,"gpt",9,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
107,"gpt",21,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
96,"gpt",13,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
108,"gpt",22,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
109,"gpt",7,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
84,"gpt",23,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",100,0,0
105,"gpt",20,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
98,"gpt",18,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
112,"gpt",13,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"ci_gr,tr_re,sq_gr",100,0,0
83,"gpt",19,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"sq_gr,ci_gr,tr_re",73,3,24
113,"gpt",9,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",2,"sq_gr,tr_re,ci_gr",100,0,0
86,"gpt",10,24,"filler type b","filler unambiguous","tr","tr_re","sq_gr","ci_gr",3,"ci_gr,sq_gr,tr_re",100,0,0
